151	29.4.10	"Wördenweber"	"10d085-5"	"10d085-5t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	60,0%	"<pin>Silber + text. ZnO"					
152	29.4.10	"Wördenweber"	"10d085-1"	"10d085-1t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	62,8%	"<pin>Silber + text. ZnO"					
153	29.4.10	"Wördenweber"	"10d050-5"	"10d050-5t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	57,2%	"<pin>Silber + text. ZnO"					
154	29.4.10	"Wördenweber"	"10d111-1"	"10d111-1t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	48,8%	"<pin>Silber + text. ZnO"					
155	29.4.10	"Wördenweber"	"10d103-5"	"10d103-5t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	21,4%	"<pin>Silber + text. ZnO"					
156	29.4.10	"Renato"	"R290410_1"	"R290410_1a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
157	29.4.10	"Renato"	"R290410_2"	"R290410_2a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
158	29.4.10	"Renato"	"R290410_3"	"R290410_3a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
159	29.4.10	"Renato"	"R290410_4"	"R290410_4a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
160	29.4.10	"Renato"	"R290410_5"	"R290410_5a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
161	30.4.10	"Renato"	"R290410_6"	"R290410_6a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
162	30.4.10	"Renato"	"R290410_7"	"R290410_7a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
163	30.4.10	"Renato"	"R290410_8"	"R290410_8a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
164	30.4.10	"Renato"	"R290410_9"	"R290410_9a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
165	30.4.10	"Renato"	"R290410_10"	"R290410_10a"	"Si-Wafer"	668,00	647	200	10	30,00	35,00		"SiGe"					
166	6.5.10	"Renato"	"R290410_1"	"R290410_1b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
167	6.5.10	"Renato"	"R290410_2"	"R290410_2b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
168	6.5.10	"Renato"	"R290410_3"	"R290410_3b"	"Si-Wafer"	500,00	488	150	5	30,00	35,00		"SiGe"					
169	6.5.10	"Renato"	"R290410_4"	"R290410_4b"	"Si-Wafer"	500,00	488	150	10	30,00	35,00		"SiGe"					
170	6.5.10	"Renato"	"R290410_5"	"R290410_5b"	"Si-Wafer"	500,00	488	150	10	30,00	35,00		"SiGe"					
