Nr.	Datum	Operator	Schicht	Kammer	vSubstr LQ	Pendel#	H2	SiH4	SC	TMB	CH4	CO2	PH3	Gas?	Gasfluss	t	p	P	Pump nach	f	del	Ts	Th	Th depo	Subst	Subst	Anzahl	Pr	CL	CT	UDC	Basis p	d	R	?d/d¯	Deplet	R dyn	h	FF	Voc	jsc	Rs	FF rot	jsc rot	FF blau	jsc blau	j0	n	Reflekt	Anneal	sd nT	sd vT/oT	sph	Photosens	Krist (%)	Krist (%)	Sims [O]	Sims [C]	Sims [N]	Sims [B]	Sims [?]	PDS E04	PDS a 1,2	H2	SiH4	TMB	CH4	CO2	PH3		Bemerkung					Hilfe-Spalten					
					(m/s)	LQ	(sccm)	(sccm)	(%)	(sccm)	(sccm)	(sccm)	(sccm)		(sccm)	(s)	(mbar)	(W)	Schicht (s)	(Hz)	(mm)	(°C)	(°C)	(°C)	Größe	Material	Gläser	(W)			(V)	(mbar)	(nm)	(Å/s)	(%)	(%)	(nm·m/min)	(%)	(%)	(mV)	(mA/cm²)	(W)	(%)	(mA/cm²)	(%)	(mA/cm²)	(mA/cm²)	(-)			(S/cm)	(S/cm)	(S/cm)	(-)	488 nm	647 nm	(cm-3)	(cm-3)	(cm-3)	(cm-3)	(cm-3)	(eV)	eV (cm-1)	Cal sccm	Cal sccm	Cal sccm	Cal sccm	Cal sccm	Cal sccm				Größe	Material		DS-Zeile	Leitf-Zeile	Cryst-Zeile	Sims-Zeile	PDS-Zeile	Cal-Zeile
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D1278	26.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			850	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
10D1279	26.11.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						176	12.5	400		13.56		180			10x10	Asahi-U	2		759	130		9.00E-07																																2996.6	5.39	1.04										#NV	#NV	#NV	#NV	#NV	98
10D1280	26.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			846	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
10D1281	26.11.2010	TM	µc(i)	1			3000	52	1.06							3900	12.5	520		13.56		180		239	10x10	Asahi-U	2		752	129		9.00E-07	2521.5	6.47	0.93	71.54																												2996.6	32.16											1746	#NV	#NV	#NV	#NV	98
10D1282	26.11.2010	TM	a(n)	1			582	93	8.73				22.7			120	4	34		13.56		180			10x10	Asahi-U	2		794	128																																		601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1283	26.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	126																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D1284	26.11.2010	TZ	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		813	127		9.00E-07	9	1.8		24.92		8.92	74.1	891	13.5	5.7	75.2	4.1	75.1	2.97	1.50E-09	1.53	Ag-4	30' 160°C														300.55	25.7	7.69	23.07			4,5,6	"a-Si dynamic 35W; low flow"					#NV	#NV	#NV	#NV	#NV	98
10D1285	26.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			849	124								9.58	74	891	14.54	5.2	75.3	5.09	74.8	2.92	6.09E-10	1.46	ZnO/Ag-5	30' 160°C																		209.44								#NV	#NV	#NV	#NV	#NV	98
10D1286	26.11.2010	TZ	a(i)	2	0.015	27	295	205	28.54							720	1	32 / 35		60		179-181		334	10x10	Asahi-U	3		571 / 503	131 / 197		9.00E-07	344.45	4.78	0.81	13.43	11.48	9.59	73.8	892	14.58	5.4	75.2	5.14	75	2.96	5.13E-10	1.44	ZnO/Ag-6	30' 160°C														317.52	126.8											1742	#NV	#NV	#NV	#NV	98
10D1287	26.11.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		797	128		9.00E-07	15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1288	26.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	126																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	368.67																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1289	29.11.2010	TM	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	2		817	125		9.00E-07						11.4	73.5	1344	11.5	8.5							ZnO/Ag-1	30' 160°C														300.55	25.7	7.69	23.07			1,6	like 10D1242 (tunnel -40%)					#NV	#NV	#NV	#NV	#NV	98
10D1290	29.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			857	122								11.3	74.5	1344	11.2	8.4							ZnO/Ag-6	30' 160°C																		209.44			manual ignition at 36/329 sccm (10 minutes--> adding 4 minutes at 65/270 to compensate in thickness					#NV	#NV	#NV	#NV	#NV	98
10D1291	29.11.2010	TM	a(i)	1			270	65	12.08							2280	4	33		13.56		180		266	10x10	Asahi-U	2		812	126		9.00E-07																																292.55	40.2						Voc should be 25-30mV higher					#NV	#NV	#NV	#NV	#NV	98
10D1292	29.11.2010	TM	a(n)	1			582	93	8.73				22.7			51	4	34		13.56		180			10x10	Asahi-U	2		796	128																																		601.31	57.52				14.17		QE jsc (11.7 / 11.7) Poz. 1					#NV	#NV	#NV	#NV	#NV	98
10D1293	29.11.2010	TM	µc(n)	1			3000	18	0.38				4			126	12.5	400		13.56		180			10x10	Asahi-U	2		760	129		1.00E-02																																2996.6	11.28				2.37		QE jsc (11.6 / 11.5) Poz. 6					#NV	#NV	#NV	#NV	#NV	98
10D1294	29.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			849	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
10D1295	29.11.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						132	12.5	400		13.56		180			10x10	Asahi-U	2		759	129		9.00E-07																																2996.6	5.39	1.04										#NV	#NV	#NV	#NV	#NV	98
10D1296	29.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
10D1297	29.11.2010	TM	µc(i)	1			3000	54	1.1							3840	12.5	520		13.56		180		239	10x10	Asahi-U	2		755	129		9.00E-07	2596	6.76	0.81	72.03																												2996.6	33.4											1790	#NV	#NV	#NV	#NV	98
10D1298	29.11.2010	TM	a(n)	1			582	93	8.73				22.7			120	4	34		13.56		180			10x10	Asahi-U	2		805	127																																		601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1299	29.11.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	127																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D1300	29.11.2010	TZ	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	5		813	126		9.00E-07	9	1.8		24.92		8.23	70	900	13.07	7.4	70.4	3.62	72.4	3	2.92E-09	1.59	Ag-1	30' 160°C														300.55	25.7	7.69	23.07			1,4,7,5,6	a-Si dynamic 90W - target 1 nm/s					#NV	#NV	#NV	#NV	#NV	98
10D1301	29.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			851	124								8.41	71.8	899	13.02	6.6	72	3.63	72.4	2.98	1.96E-09	1.57	Ag-4	30' 160°C																		209.44								#NV	#NV	#NV	#NV	#NV	98
10D1302	29.11.2010	TZ	a(i)	2	0.015	13	350	240	28.52							346.6666667	1	81 / 90		60		178-182		347	10x10	Asahi-U	5		609 / 527	92 / 161		9.00E-07	353.79	10.21	2.64	24.47	24.49	8.21	69.8	900	13.06	6.2	70.4	3.69	71.5	2.96	3.08E-09	1.62	Ag-7	30' 160°C														372.1	148.45											1770	#NV	#NV	#NV	#NV	98
10D1303	29.11.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	5		789	129		9.00E-07	15.22	1.79		11.07		9.08	71.1	900	14.19	5.2	71.2	4.82	70.2	2.93	4.50E-08	1.86	ZnO/Ag-5	30' 160°C														601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1304	29.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.16	71.5	901	14.22	5.3	71.8	4.84	72	2.92	1.80E-09	1.57	ZnO/Ag-6	30' 160°C																		209.44								#NV	#NV	#NV	#NV	#NV	98
																																	378																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1305	30.11.2010	TZ	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		818	126		9.00E-07	9	1.8		24.92		8.41	71.8	899	13.02	7.1	72.9	3.79	72.8	2.95	2.71E-09	1.6	Ag-4	30' 160°C														300.55	25.7	7.69	23.07			4,5,6	"a-Si dynamic 69W; high flow"					#NV	#NV	#NV	#NV	#NV	98
10D1306	30.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			854	124								8.86	70.6	896	14	5.9	69.5	4.78	66.2	2.86	6.97E-07	2.17	ZnO/Ag-5	30' 160°C																		209.44			Pos 5 ZnO not good					#NV	#NV	#NV	#NV	#NV	98
10D1307	30.11.2010	TZ	a(i)	2	0.015	14	490	330	28.57							373.3333333	1	63 / 69		60		178-182		342	10x10	Asahi-U	3		596 / 508	102 / 178		9.00E-07	308.12	8.25	3.77	14.39	19.81	9.11	71.4	897	14.22	6	71.3	4.81	69.6	2.91	2.22E-07	2.03	ZnO/Ag-6	30' 160°C														510.31	204.12											1774	#NV	#NV	#NV	#NV	98
10D1308	30.11.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		798	128		9.00E-07	15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1309	30.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			850	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	332.33																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1310	30.11.2010	DW	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	5		813	127		9.00E-07	9	1.8		24.92		9.29	73.1	905	14.03	5.8	74.3	4.48	75.8	3.01	6.00E-10	1.48	Ag-1															300.55	25.7	7.69	23.07			1,5	std a-Si for David Wippler					#NV	#NV	#NV	#NV	#NV	98
10D1311	30.11.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			852	124								9.81	74	891	14.89	5.3	75.2	5.54	74.9	2.88	5.34E-10	1.44	ZnO/Ag-5																			209.44			Pos 1&5 as reference with Asahi U					#NV	#NV	#NV	#NV	#NV	98
10D1312	30.11.2010	DW	a(i)	1			1056	80	4.4							205	4	33		13.56		180			10x10	Asahi-U	5					9.00E-07	23.58	1.15	0.71	8.27																												1076.34	49.48						Higher VOC ??????? 905 mV					1778	#NV	#NV	#NV	#NV	98
10D1312	30.11.2010	DW	a(i)	1			329	80	12.35							1520	4	33		13.56		180		269	10x10	Asahi-U	5		810	127			306.71	2.02	0.71	14.51																												351.3	49.48											1778	#NV	#NV	#NV	#NV	98
10D1313	30.11.2010	DW	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	5		794	128			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1314	30.11.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			846	125																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	354.5																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1315	30.11.2010	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2		757	129		9.00E-07	19.8	1.1		72.61		3.77	47.4	827	9.6	222							ZnO/Ag-4															2996.6	5.39	1.04				4,6	"3nd µc-Si static at 450W - Slave reduced to 420W, Master increased to 480W; 160 sccm SiH4"					#NV	#NV	#NV	#NV	#NV	98
10D1316	30.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	124								3.29	59.8	417	13.17	55.6							ZnO/Ag-6																			209.44								#NV	#NV	#NV	#NV	#NV	98
10D1317	30.11.2010	TZ	µc(i)	2	0	0	4000	160	2.42							900	4	420 / 480		60		180-184		184	10x10	ZnO	2		533 / 439	148 / 259		9.00E-07	1371.99	15.24	2.49	54.82																												3995.47	98.97											1882	#NV	#NV	#NV	#NV	98
10D1318	30.11.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	ZnO	2		792	128		9.00E-07	15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1319	30.11.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	1407																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1320	01.12.2010	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2		770	128		9.00E-07	19.8	1.1		72.61		3.61	48.9	787	9.37	193							ZnO/Ag-4															2996.6	5.39	1.04				4,6	"4th µc-Si static at 300W - Slave reduced to 290W, Master increased to 320W; 120 sccm SiH4"					#NV	#NV	#NV	#NV	#NV	98
10D1321	01.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			845	123								3.06	46.6	763	8.62	228							ZnO/Ag-6																			209.44			temperature stabilization failed					#NV	#NV	#NV	#NV	#NV	98
10D1322	01.12.2010	TZ	µc(i)	2	0	0	3000	120	2.42							1300	4	290 / 320		60		180-168*		175	10x10	ZnO	2		534 / 462	155 / 242		9.00E-07	1321.99	10.17	0.88	48.76																												2996.6	74.22											1868	#NV	#NV	#NV	#NV	98
10D1323	01.12.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	ZnO	2		796	129		9.00E-07	15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1324	01.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			845	125																																						209.44								#NV	#NV	#NV	#NV	#NV	98
												Gesamtdepozeit PC1 (2010) in Std:				38.62	Dicke:	#WERT!	µm														1357																																						Reinigung PC1 und Schieber zwischen PC1 & LC					#NV	#NV	#NV	#NV	#NV	#NV
10D1325	02.12.2010	DW	a(i)	1			329	80	12.35							2700	4	33		13.56		180		273	10x10	Asahi-U	9		796	128		1.50E-06																																351.3	49.48						cover layer on electrode in PC1					#NV	#NV	#NV	#NV	#NV	98
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D1326	02.12.2010	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	7		762	129		9.00E-07	19.8	1.1		72.61		7.28	70.6	510	20.23	2.9	71.5	10.23	69.8	3.03	2.72E-05	1.5	Ag-1															2996.6	5.39	1.04				1,5	std µc-Si cell for Gabrielle Jost and Stefan Haas					#NV	#NV	#NV	#NV	#NV	98
10D1327	02.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			849	124								8.32	69.4	517	23.17	3.2	71	13.62	70.6	2.79	1.39E-05	1.45	ZnO/Ag-5	35' 160°C																		209.44								#NV	#NV	#NV	#NV	#NV	98
10D1328	02.12.2010	TZ	µc(i)	1			3000	52	1.06							2580	12.5	520		13.56		180		248	10x10	ZnO	7		755	129		9.00E-07	1394.99	5.41	1.58	59.82																												2996.6	32.16											1782	#NV	#NV	#NV	#NV	98
10D1329	02.12.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	ZnO	7		803	127			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1330	02.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	1430																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1331	03.12.2010	TM	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	5		813	127		9.00E-07	9	1.8		24.92		9.26	72.2	920	13.95	6.9	73.8	4.27	75.9	3.02	6.18E-10	1.5	Ag-1															300.55	25.7	7.69	23.07			1,6	SiH4 for i1 cut in half (compensated by longer time for i1) --> targeting higher Voc					#NV	#NV	#NV	#NV	#NV	98
10D1332	03.12.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			852	123								10.07	74	907	15	4.9	75.6	5.59	76	2.89	6.65E-10	1.49	ZnO/Ag-6																			209.44			a-Si:H					#NV	#NV	#NV	#NV	#NV	98
10D1333	03.12.2010	TM	a(i)	1			1056	40	2.28							300	4	33		13.56		180			10x10	Asahi-U	5					9.00E-07	24	0.8	1.96	11.35																												1076.34	25.07											1786	#NV	#NV	#NV	#NV	98
10D1333	03.12.2010	TM	a(i)	1			329	80	12.35							1520	4	33		13.56		180		273	10x10	Asahi-U	5		811	127			309.79	2.04	1.96	14.66																												351.3	49.48											1786	#NV	#NV	#NV	#NV	98
10D1334	03.12.2010	TM	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	5		795	128			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1335	03.12.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	358																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1336	03.12.2010	TM	µc(p)	1			2250	5.8	0.16	0.8						27	4	400		13.56		180			10x10	ZnO	3		804	127		9.00E-07	2.97	1.1		107.67		8.96	69	919	14.14	5.8	69.9	4.82	70.4	2.88	1.05E-09	1.54	Ag-1															2247.45	3.64	1.04				1,4,6	1st a-Si on ZnO with triple-p-layer					#NV	#NV	#NV	#NV	#NV	98
10D1337	03.12.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						26	12.5	400		13.56		180			10x10	ZnO	3		761	130		1.00E-02	2.86	1.1		72.61		9.41	69.2	919	14.8	5.9	70.4	5.41	70.2	2.92	9.65E-10	1.55	ZnO/Ag-4															2996.6	5.39	1.04					very good result					#NV	#NV	#NV	#NV	#NV	98
10D1338	03.12.2010	TM	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	ZnO	3		813	127		1.00E-02	9	1.8		24.92		9.37	68.4	918	14.93	5.7	69.9	5.64	69.6	2.83	1.00E-09	1.55	ZnO/Ag-6															300.55	25.7	7.69	23.07				next step a seria where we increase the thickness of the µc-Si p2 layer					#NV	#NV	#NV	#NV	#NV	98
10D1339	03.12.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			849	124																																						209.44			from 26s --> 60s and 100s and 150s 180s as in the µc-Si pin cell					#NV	#NV	#NV	#NV	#NV	98
10D1340	03.12.2010	TM	a(i)	1			1056	80	4.4							205	4	33		13.56		180			10x10	ZnO	3					9.00E-07	23.58	1.15	2.44	8.27																												1076.34	49.48											1794	#NV	#NV	#NV	#NV	98
10D1340	03.12.2010	TM	a(i)	1			329	80	12.35							1520	4	33		13.56		180		270	10x10	ZnO	3		811	127			315.38	2.07	2.44	14.92																												351.3	49.48											1794	#NV	#NV	#NV	#NV	98
10D1341	03.12.2010	TM	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	ZnO	3		795	128			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1342	03.12.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	369																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1343	06.12.2010	AF	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		815	127		9.00E-07	9	1.8		24.92		8.62	72.4	904	13.17	5.8	73.8	4.21	72	2.77	1.54E-09	1.55	Ag-1	40' 160°C														300.55	25.7	7.69	23.07			1,5,6	short pumping before i1 and i2, like 10D957 but without temp. stab. for i1					#NV	#NV	#NV	#NV	#NV	98
10D1344	06.12.2010	AF	a(i)	1			1056	80	4.4							205	4	33		13.56		180			10x10	Asahi-U	3		828	126		5.00E-02	23.58	1.15		8.27		9.22	73.3	890	14.14	5	74.9	5.55	72.6	2.59	8.22E-10	1.47	ZnO/Ag-5	35' 160°C														1076.34	49.48						 --> faster process, higher contamination?					#NV	#NV	#NV	#NV	#NV	98
10D1345	06.12.2010	AF	a(i)	1			329	80	12.35							1620	4	33		13.56		180		274	10x10	Asahi-U	3		795	128		5.00E-02	327.88	2.02	1.33	14.56		9.31	73.1	895	14.24	5.4	74.4	5.56	72.6	2.63	9.74E-10	1.49	ZnO/Ag-6	40' 160°C														351.3	49.48											1798	#NV	#NV	#NV	#NV	98
10D1346	06.12.2010	AF	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		795	128			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1347	06.12.2010	AF	CO2	1								200				120	6	180		13.56					Dummy	Übrig			846	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	375.67																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1348	06.12.2010	TZ	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		813	126		9.00E-07	9	1.8		24.92		8	72.5	900	12.25	6.5	72.8	3.16	73.4	2.92	1.35E-09	1.55	Ag-4	30' 160°C														300.55	25.7	7.69	23.07			4,5,6	rpt of 10D1300 with lower i-layer thickness					#NV	#NV	#NV	#NV	#NV	98
10D1349	06.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	124								9.1	72.4	902	13.94	4.9	73.3	4.69	73	2.87	1.31E-09	1.54	ZnO/Ag-5	35' 160°C																		209.44								#NV	#NV	#NV	#NV	#NV	98
10D1350	06.12.2010	TZ	a(i)	2	0.015	12	350	240	28.52							320	1	81 / 90		60		179-182		329	10x10	Asahi-U	3		615 / 525	90 / 164		9.00E-07	337.12	10.53	1.11	25.26	25.28	9.1	72	898	14.08	6.1	72.8	4.73	72.7	2.92	1.28E-09	1.54	ZnO/Ag-6	40' 160°C														372.1	148.45											1802	#NV	#NV	#NV	#NV	98
10D1351	06.12.2010	TZ	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		788	129		9.00E-07	15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1352	06.12.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			848	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	361.33																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1353	06.12.2010	DW	a(p)	1			278	41	7.88	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	8		809	127		9.00E-07	9	1.8		24.92		8.2	72.7	893	12.64	6.5					2.09E-10	1.42	Ag-5	40' 160°C														300.55	25.7	7.69	23.07				"std a-Si for Karsten Bittkau; total i-layer thickness around 200nm"					#NV	#NV	#NV	#NV	#NV	98
10D1354	06.12.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			849	124																																						209.44								#NV	#NV	#NV	#NV	#NV	98
10D1355	06.12.2010	DW	a(i)	1			1056	80	4.4							205	4	33		13.56		180			10x10	Asahi-U	8					9.00E-07	23.58	1.15	0	8.27																												1076.34	49.48											1806	#NV	#NV	#NV	#NV	98
10D1355	06.12.2010	DW	a(i)	1			329	80	12.35							920	4	33		13.56		180		267	10x10	Asahi-U	8		811	127			173.21	1.88	0	13.54																												351.3	49.48											1806	#NV	#NV	#NV	#NV	98
10D1356	06.12.2010	DW	a(n)	1			582	93	8.73				22.7			85	4	34		13.56		180			10x10	Asahi-U	8		795	129			15.22	1.79		11.07																												601.31	57.52				14.17							#NV	#NV	#NV	#NV	#NV	98
10D1357	06.12.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	125																																						209.44								#NV	#NV	#NV	#NV	#NV	98
																																	221																																											#NV	#NV	#NV	#NV	#NV	#NV
10D1358	07.12.2010	TM	a(p)	1			278	41	7.88	6.1	28					75	4	27		13.56		180			10x10	Asahi-U	3		811	127		9.00E-07						11.8	73.4	1387	11.6	9							ZnO/Ag-1															300.55	25.7	7.69	23.07			1,4,6	"tandem cell with thinn junction (-40%); a-Si with p-buffer (75"") and low SC in i1; mc-Si with grading"					#NV	#NV	#NV	#NV	#NV	98
10D1359	07.12.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			852	124								11.8	74.1	1384	11.5	8.3							ZnO/Ag-4																			209.44			a-Si / µc-Si i-layers with 32' / 64'					#NV	#NV	#NV	#NV	#NV	98
10D1360	07.12.2010	TM	a(i)	1			1056	40	2.28							300	4	33		13.56		180			10x10	Asahi-U	3					9.00E-07						11.5	75.6	1378	11	8.7							ZnO/Ag-6															1076.34	25.07											#NV	#NV	#NV	#NV	#NV	98
10D1360	07.12.2010	TM	a(i)	1			329	80	12.35							1630	4	33		13.56		180		273	10x10	Asahi-U	3		811	127																																		351.3	49.48						QE jsc (11.5 / 11.6) pos. 1, cell 17					#NV	#NV	#NV	#NV	#NV	98
