Nr.	Datum	Operator	Schicht	Kammer	vSubstr LQ	Pendel#	H2	SiH4	SC	TMB	CH4	CO2	PH3	Gas?	Gasfluss	t	p	P	Pump nach	f	del	Ts	Th	Th depo	Subst	Subst	Anzahl	Pr	CL	CT	UDC	Basis p	d	R	?d/d¯	Deplet	R dyn	h	FF	Voc	jsc	Rs	FF rot	jsc rot	FF blau	jsc blau	j0	n	Reflekt	Anneal	sd nT	sd vT/oT	sph	Photosens	Krist (%)	Krist (%)	Sims [O]	Sims [C]	Sims [N]	Sims [B]	Sims [?]	PDS E04	PDS a 1,2	H2	SiH4	TMB	CH4	CO2	PH3		Bemerkung					Hilfe-Spalten					
11D1127	08.07.2011	JW	a(i)	1			329	80	12.35							1080	4	33		13.56		180			10x10		3					9.00E-07																																353.16	49.77											#NV	#NV	#NV	#NV	#NV	62
																																																																							replacement of p/n H2 bottle					#NV	#NV	#NV	#NV	#NV	#NV
11D1128	11.07.2011	TZ	a(p)	1			278	41	7.86	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.79																												302.81	25.84	7.79	23.25				"a-Si pressure series; 0.65 mbar; SC=konst"					#NV	#NV	#NV	#NV	#NV	62
11D1129	11.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08			rpt of 11D1069					#NV	#NV	#NV	#NV	#NV	62
11D1130	11.07.2011	TZ	a(i)	2	0.015	25	185	135	28.63							666.6666667	0.65	50 / 55		60		179-181			10x10	Asahi-U	3		530 / 500	130 / 190		9.00E-07	#WERT!				#WERT!																											209.41	83.99						i-layer not deposited --> rpt					#NV	#NV	#NV	#NV	#NV	62
11D1131	11.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1132	11.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	#WERT!																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1133	11.07.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		4.17	58.62	386.64	18.38	3.25	57.08	8.72	63.92	2.88	1.18E-04	1.3	Ag-1	 30' 160°C														3019.93	5.42	1.06				1,5	27|125 er					#NV	#NV	#NV	#NV	#NV	62
11D1134	11.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.06	60.84	392.46	21.18	3.1	61.97	11.33	63.19	2.89	3.78E-04	1.45	Ag-5	 30' 160°C																		210.08								#NV	#NV	#NV	#NV	#NV	62
11D1135	11.07.2011	JW	µc(i)	1			125	29	11.08							2880	5	300		13.56		180		251	10x10	ZnO	2					9.00E-07	1203.34	4.18	7.8	81.36																				71.45								146.65	18.28											1090	#NV	247	#NV	#NV	62
11D1136	11.07.2011	JW	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1137	11.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1238.35																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1138	12.07.2011	TM	a(p)	1			278	41	7.86	6.1	28					75	4	27		13.56		180			10x10	Asahi-U	4					9.00E-07																																302.81	25.84	7.79	23.25				tandem cell like 11D0532 but without a(n) in TJ					#NV	#NV	#NV	#NV	#NV	62
11D1139	12.07.2011	TM	a(i)	1			1056	40								300	4	33		13.56		180			10x10	Asahi-U	4					9.00E-07																																																	
11D1139	12.07.2011	TM	a(i)	1			329	80	12.35							1700	4	33		13.56		180		264	10x10	Asahi-U	4																																					353.16	49.77											#NV	#NV	#NV	#NV	#NV	62
11D1140	12.07.2011	TM	µc(n)	1			3000	18	0.37				4			126	12.5	400		13.56		180			10x10	Asahi-U	4					1.00E-02																																3019.93	11.34				2.37							#NV	#NV	#NV	#NV	#NV	62
11D1141	12.07.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						132	12.5	400		13.56		180			10x10	Asahi-U	4					1.00E-02																																3019.93	5.42	1.06										#NV	#NV	#NV	#NV	#NV	62
11D1142	12.07.2011	TM	µc(i)	1			3000	54	1.1							3740	12.5	520		13.56		180		232	10x10	Asahi-U	4					9.00E-07																																3019.93	33.6											#NV	#NV	#NV	#NV	#NV	62
11D1143	12.07.2011	TM	a(n)	1			582	93	8.75				22.7			120	4	34		13.56		180			10x10	Asahi-U	4																																					603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1144	12.07.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																																							
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1145	12.07.2011	AF	µc(i)	1			3000	8.6	0.18							180	12.5	400		13.56		180										2.00E-06																																3019.93	5.42						"OES PC2; FTIR Data02. KeepPowerConstant."					#NV	#NV	#NV	#NV	#NV	62
11D1146	12.07.2011	AF	µc(i)	2	0	0	3000	50-130								5728	4	290 / 330		60		180										2.00E-06																																3019.93							"Fehler im Rezept (Grading SiH4; Data01): Depo neu gestartet. T_substr=194°C beim 2. Versuch"					#NV	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1147	13.07.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		72.23		8.06	65.27	509.23	24.24	2.8	65.44	13.65	67.17	3.06	1.10E-04	1.73	ZnO/Ag-1	 30' 160°C														3019.93	5.42	1.06				1,5,9	35|800 mit 5x prefill					#NV	#NV	#NV	#NV	#NV	62
11D1148	13.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.19	68.01	511.74	23.54	2.74	68.75	13.63	67.08	2.82	1.38E-04	1.76	ZnO/Ag-5	 30' 160°C																		210.08								#NV	#NV	#NV	#NV	#NV	62
11D1149	13.07.2011	JW	µc(i)	1			800	35	2.61							2500	12.5	520		13.56		180		229	10x10	ZnO	3					9.00E-07	1170.32	4.68	1.08	75.53		8.25	67.62	511.14	23.87	2.76	69.12	13.68	67.68	2.91	1.22E-04	1.76	ZnO/Ag-9	 30' 160°C						64.12333333								821.79	22.06											1078	#NV	235	#NV	#NV	62
11D1150	13.07.2011	JW	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	3						15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1151	13.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1205.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1152	13.07.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07																																3019.93	5.42	1.06					µc-Si single like bottom cell in 11D0804 (36' with grading at start)					#NV	#NV	#NV	#NV	#NV	62
11D1153	13.07.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
11D1154	13.07.2011	TM	µc(i)	1			3000	54	1.1							2160	12.5	520		13.56		180		237	10x10	ZnO	3					9.00E-07																																3019.93	33.6											#NV	#NV	#NV	#NV	#NV	62
11D1155	13.07.2011	TM	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	3																																					603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1156	13.07.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1157	13.07.2011	TZ	a(p)	1			278	41	7.86	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.79		8.46	70.46	877.78	13.67	6.39	70.99	4.17	74.64	2.9	1.62E-09	1.52	Ag-4	30' 160°C														302.81	25.84	7.79	23.25			4,5,6	"a-Si pressure series; 0.65 mbar; SC=konst"					#NV	#NV	#NV	#NV	#NV	62
11D1158	13.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.05	70.74	874.3	14.63	5.64	71.01	5.08	74.68	2.95	6.30E-10	1.44	ZnO/Ag-5	30' 160°C																		210.08			rpt of 11D1128					#NV	#NV	#NV	#NV	#NV	62
11D1159	13.07.2011	TZ	a(i)	2	0.015	25	185	135	28.63							666.6666667	0.65	50 / 55		60		180-183		288	10x10	Asahi-U	3		540 / 500	120 / 180		9.00E-07	336.45	5.05	0.69	21.38	12.11	9.03	70.66	875.57	14.6	5.69	71.14	5.02	74.41	2.93	7.41E-10	1.45	ZnO/Ag-6	30' 160°C														209.41	83.99											1002	#NV	#NV	#NV	#NV	62
11D1160	13.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1161	13.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	360.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1162	14.07.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		4.5	59.1	414.27	18.36	3.35	56.07	8.79	65.46	2.88	4.88E-05	1.31	Ag-1	 30' 160°C														3019.93	5.42	1.06				1,5	29|125 mit 5x prefill,  t_delay = 12s 					#NV	#NV	#NV	#NV	#NV	62
11D1163	14.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.38	62.65	411.68	20.87	3.04	63.36	10.98	65.49	2.85	1.44E-04	1.39	Ag-5	 30' 160°C																		210.08								#NV	#NV	#NV	#NV	#NV	62
11D1164	14.07.2011	JW	µc(i)	1			125	29	11.08							2500	5	300		13.56		180		247	10x10	ZnO	2					9.00E-07	1219.99	4.88	7.44	95.02																				64.26								146.65	18.28											1074	#NV	219	#NV	#NV	62
11D1165	14.07.2011	JW	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1166	14.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1255																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1167	14.07.2011	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		4.07	54.6	406	18.37	4.4	55.7	10.36	55.2	2.26			ZnO/Ag-4	30' 160°C														3019.93	5.42	1.06				4,6	static µc-Si targeting 0.5nm/s and 30% gas util.					#NV	#NV	#NV	#NV	#NV	62
11D1168	14.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												4.2	52.3	463	17.36	5	54.1	8.83	53.4	2.48	1.19E-03	2.07	ZnO/Ag-6	30' 160°C																		210.08			like 11D0937 but more silane					#NV	#NV	#NV	#NV	#NV	62
11D1169	14.07.2011	TZ	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	2					9.00E-07	50.4	4.2		59.29																												3019.93	25.21						slave shut off early (at 2060 s)					#NV	#NV	#NV	#NV	#NV	62
11D1170	14.07.2011	TZ	µc(i)	2	0	0	2500	96	2.32				22.7			2050	4	190 / 200		60		180		237	10x10	ZnO	2		480 / 440	200 / 275		9.00E-07	1089.09	5.31	4.64	31.65																												2516.61	59.73				14.21		best cell pos 4: 1100 nm (i) / best cell pos 6: 1250 nm (i)					1022	#NV	#NV	#NV	#NV	62
11D1171	14.07.2011	TZ	a(n)	1			582	93	8.75							85	4	34		13.56		180			10x10	ZnO	2					9.00E-07	15.22	1.79		11.01																												603.04	57.86											#NV	#NV	#NV	#NV	#NV	62
11D1172	14.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1174.5																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1173	14.07.2011	AF	µc(i)	1			3000	8.6	0.18							180	12.5	400		13.56		180																																										3019.93	5.42											#NV	#NV	#NV	#NV	#NV	62
11D1174	14.07.2011	AF	µc(i)	2	0	0	500									5728	4	170 / 180		60		180																																										521.65												#NV	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D1175	15.07.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		5.91	63.28	440.27	21.2	2.57	62.95	10.39	66.6	3.2	6.14E-05	1.39	Ag-1	30' 160°C														3019.93	5.42	1.06				1,5	"low II / std  ""halbhalb"""					#NV	#NV	#NV	#NV	#NV	62
11D1176	15.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.65	63.08	443.8	20.17	2.8	65.17	10.8	63.68	2.69	1.35E-04	1.52	Ag-5	30' 160°C																		210.08								#NV	#NV	#NV	#NV	#NV	62
11D1177	15.07.2011	JW	µc(i)	1			125	29	11.08							1500	5	300		13.56		180		251	10x10	ZnO	2					9.00E-07	579.59	3.86	4.76	75.24																				57.465								146.65	18.28											1062	#NV	207	#NV	#NV	62
11D1178	15.07.2011	JW	µc(i)	1			3000	52	1.06							1320	12.5	520		13.56		180		239	10x10	ZnO	2						699.6	5.3		58.3																												3019.93	32.35											#NV	#NV	#NV	#NV	#NV	62
11D1179	15.07.2011	JW	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	2						15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1180	15.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1314.2																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1181	15.07.2011	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		4.33	52.9	395	20.72	5.1	56	11.58	57.4	2.75	1.34E-03	1.77	ZnO/Ag-4	30' 160°C														3019.93	5.42	1.06				4,6	static µc-Si targeting 1.0nm/s and 60% gas util.					#NV	#NV	#NV	#NV	#NV	62
11D1182	15.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												5.36	57.2	472	19.87	4.4	57.8	10.49	59.8	2.78	5.37E-04	1.84	ZnO/Ag-6	30' 160°C																		210.08			like 11D1112 but lower flows					#NV	#NV	#NV	#NV	#NV	62
11D1183	15.07.2011	TZ	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	2					9.00E-07	50.4	4.2		59.29																												3019.93	25.21						best cell pos 4: 780 nm (i) / best cell pos 6: 950 nm (i)					#NV	#NV	#NV	#NV	#NV	62
11D1184	15.07.2011	TZ	µc(i)	2	0	0	1000	90	5.18							1100	6	390 / 440		60		180		195	10x10	ZnO	2		480 / 445	215 / 295		9.00E-07	599.59	5.45	4.23	34.64																												1024.6	55.99											1014	#NV	#NV	#NV	#NV	62
11D1185	15.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	2					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1186	15.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	685																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1187	15.07.2011	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	2					9.00E-07	19.8	1.1		72.23		8.02	66.7	513	23.42	2.9	67	13.44	67.9	2.93	3.90E-05	1.55	ZnO/Ag-4	30' 160°C														3019.93	5.42	1.06				4,6	static µc-Si targeting 0.5nm/s and 60% gas util.					#NV	#NV	#NV	#NV	#NV	62
11D1188	15.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												7.44	64.4	499	23.15	3.3	64.7	13.28	65.8	2.98	8.96E-05	1.6	ZnO/Ag-6	30' 160°C																		210.08			like 11D1042 but lower flows and less power					#NV	#NV	#NV	#NV	#NV	62
11D1189	15.07.2011	TZ	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	2					9.00E-07	50.4	4.2		59.29																												3019.93	25.21						best cell pos 4: 1300 nm (i) / best cell pos 6: 1280 nm (i)					#NV	#NV	#NV	#NV	#NV	62
11D1190	15.07.2011	TZ	µc(i)	2	0	0	300	40	7.21							2200	4	160 / 170		60		178-181		247	10x10	ZnO	2		490 / 455	205 / 275		9.00E-07	961.09	4.37	5.02	61.67																												324.57	25.21											1018	#NV	#NV	#NV	#NV	62
11D1191	15.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	2					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1192	15.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1046.5																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1193	18.07.2011	TZ	a(p)	1			278	41	7.86	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.79		8.13	68.9	853	13.83	6.7	68.4	4.27	72	2.96	1.66E-07	1.93	Ag-4	 30' 160°C														302.81	25.84	7.79	23.25			4,5,6	std a-Si PC2					#NV	#NV	#NV	#NV	#NV	62
11D1194	18.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.72	68.3	860	14.84	6.5		5.16		2.94	1.74E-05	2.6	ZnO/Ag-5	 30' 160°C																		210.08			very low FF and Voc on pos 4 & 5?!					#NV	#NV	#NV	#NV	#NV	62
11D1195	18.07.2011	TZ	a(i)	2	0.015	23	295	205	28.52							613.3333333	1	50 / 55		60		180-182		284	10x10	Asahi-U	3		515 / 480	145 / 205		9.00E-07	336.45	5.49	0.42	15.31	13.17	9.19	71.3	875	14.74	5.8	71.5	5.19	74.5	2.95	9.64E-10	1.46	ZnO/Ag-6	 30' 160°C														319.63	127.54											1010	#NV	#NV	#NV	#NV	62
11D1196	18.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1197	18.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	360.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1198	18.07.2011	JW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		72.23		7.76	67.73	512.23	22.36	3.05	68.04	12.97	69.46	2.66	2.90E-05	1.58	ZnO/Ag-1	 30' 160°C														3019.93	5.42	1.06				1,5,9	std µc-Si PC1					#NV	#NV	#NV	#NV	#NV	62
11D1199	18.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.35	69.01	520.64	23.23	2.56	70.22	13.67	70.9	2.69			ZnO/Ag-5	 30' 160°C																		210.08								#NV	#NV	#NV	#NV	#NV	62
11D1200	18.07.2011	JW	µc(i)	1			3000	52	1.06							2580	12.5	520		13.56		180		238	10x10	ZnO	3					9.00E-07	1383.79	5.36	1.41	59		5.93	63.33	484.45	19.32	4.49	66.4	10.42	68.98	2.59	3.34E-05	1.62	ZnO/Ag-9	 30' 160°C						62.8								3019.93	32.35											1050	#NV	195	#NV	#NV	62
11D1201	18.07.2011	JW	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	3						15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1202	18.07.2011	JW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1418.8																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1203	18.07.2011	TZ	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		72.23																												3019.93	5.42	1.06					dynamic µc-Si with ~ 40 % gas utilization and ~ 1 nm/s					#NV	#NV	#NV	#NV	#NV	62
11D1204	18.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08			"deposited ""stripes"" --> powder problem"					#NV	#NV	#NV	#NV	#NV	62
11D1205	18.07.2011	TZ	µc(i)	1			3000	40	0.83							120	12.5	520		13.56		180			10x10	ZnO	3					9.00E-07	50.4	4.2		59.29																												3019.93	25.21						thickness probably off because of powder					#NV	#NV	#NV	#NV	#NV	62
11D1206	18.07.2011	TZ	µc(i)	2	0.015	45	5000	145	1.76							1200	6	390 / 440		60		180		259	10x10	ZnO	3		480 / 440	210 / 290		9.00E-07	1304.92	10.87	6.79	42.9	26.1																											5033.21	90.21											1658	#NV	#NV	#NV	#NV	62
11D1207	18.07.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	3					9.00E-07	15.22	1.79		11.01																												603.04	57.86				14.21							#NV	#NV	#NV	#NV	#NV	62
11D1208	18.07.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
																																	1390.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D1209	19.07.2011	TM	µc(p)	1			2250	5.8	0.16	0.8						27	4	400		13.56		180			10x10	ZnO	9					9.00E-07																																2264.95	3.66	1.06					"tandem cell on ZnO like 11D0804; 7 substrates from Gabrielle"					#NV	#NV	#NV	#NV	#NV	62
11D1210	19.07.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						26	12.5	400		13.56		180			10x10	ZnO	9					1.00E-02																																3019.93	5.42	1.06										#NV	#NV	#NV	#NV	#NV	62
11D1211	19.07.2011	TM	a(p)	1			278	41	7.86	6.1	28					50	4	27		13.56		180			10x10	ZnO	9					1.00E-02																																302.81	25.84	7.79	23.25									#NV	#NV	#NV	#NV	#NV	62
11D1212	19.07.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										210.08								#NV	#NV	#NV	#NV	#NV	62
11D1213	19.07.2011	TM	a(i)	1			1056	40	2.28							300	4	33		13.56		180			10x10	ZnO	9					9.00E-07																																1081.6	25.21											#NV	#NV	#NV	#NV	#NV	62
11D1213	19.07.2011	TM	a(i)	1			329	80	12.35							1700	4	33		13.56		180		265	10x10	ZnO	9																																					353.16	49.77											#NV	#NV	#NV	#NV	#NV	62
